2020-10-11 20:10:26.665 [Thread-20 River ferry is full and move to the unloadingain] INFO  by.epam.thirdtask.entity.RiverFerry - Thread-20 River ferry is full and move to the unloading
2020-10-11 20:10:42.659 [Thread-1 by.epam.thirdtask.entity.impl.FreightCar was loaded on the river ferry. Square: 2/60 Weight3400/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - Thread-1 by.epam.thirdtask.entity.impl.FreightCar was loaded on the river ferry. Square: 2/60 Weight3400/12000
2020-10-11 20:10:42.663 [Thread-4 by.epam.thirdtask.entity.impl.PassengerCar was loaded on the river ferry. Square: 5/60 Weight9000/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - Thread-4 by.epam.thirdtask.entity.impl.PassengerCar was loaded on the river ferry. Square: 5/60 Weight9000/12000
2020-10-11 20:10:42.664 [Thread-3 River ferry is full and move to the unloadingain] INFO  by.epam.thirdtask.entity.RiverFerry - Thread-3 River ferry is full and move to the unloading
2020-10-11 20:10:54.063 [Thread-1 by.epam.thirdtask.entity.impl.FreightCar was loaded on the river ferry. Square: 2/60 Weight: 3400/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - Thread-1 by.epam.thirdtask.entity.impl.FreightCar was loaded on the river ferry. Square: 2/60 Weight: 3400/12000
2020-10-11 20:10:54.067 [Thread-37 by.epam.thirdtask.entity.impl.FreightCar was loaded on the river ferry. Square: 4/60 Weight: 6800/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - Thread-37 by.epam.thirdtask.entity.impl.FreightCar was loaded on the river ferry. Square: 4/60 Weight: 6800/12000
2020-10-11 20:10:54.067 [Thread-3 by.epam.thirdtask.entity.impl.FreightCar was loaded on the river ferry. Square: 6/60 Weight: 10200/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - Thread-3 by.epam.thirdtask.entity.impl.FreightCar was loaded on the river ferry. Square: 6/60 Weight: 10200/12000
2020-10-11 20:10:54.067 [Thread-4 River ferry is full and move to the unloadingain] INFO  by.epam.thirdtask.entity.RiverFerry - Thread-4 River ferry is full and move to the unloading
2020-10-11 20:11:14.069 [Thread-4 River ferry returns from unloading and starts to load carsain] INFO  by.epam.thirdtask.entity.RiverFerry - Thread-4 River ferry returns from unloading and starts to load cars
2020-10-11 20:11:14.069 [Thread-4 by.epam.thirdtask.entity.impl.PassengerCar was loaded on the river ferry. Square: 3/60 Weight: 5600/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - Thread-4 by.epam.thirdtask.entity.impl.PassengerCar was loaded on the river ferry. Square: 3/60 Weight: 5600/12000
2020-10-11 20:11:14.069 [Thread-2 by.epam.thirdtask.entity.impl.PassengerCar was loaded on the river ferry. Square: 6/60 Weight: 11200/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - Thread-2 by.epam.thirdtask.entity.impl.PassengerCar was loaded on the river ferry. Square: 6/60 Weight: 11200/12000
2020-10-11 20:11:14.070 [Thread-5 River ferry is full and move to the unloadingain] INFO  by.epam.thirdtask.entity.RiverFerry - Thread-5 River ferry is full and move to the unloading
2020-10-11 20:11:34.071 [Thread-5 River ferry returns from unloading and starts to load carsain] INFO  by.epam.thirdtask.entity.RiverFerry - Thread-5 River ferry returns from unloading and starts to load cars
2020-10-11 20:11:34.071 [Thread-5 by.epam.thirdtask.entity.impl.FreightCar was loaded on the river ferry. Square: 2/60 Weight: 3400/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - Thread-5 by.epam.thirdtask.entity.impl.FreightCar was loaded on the river ferry. Square: 2/60 Weight: 3400/12000
2020-10-11 20:11:34.071 [Thread-6 by.epam.thirdtask.entity.impl.PassengerCar was loaded on the river ferry. Square: 5/60 Weight: 9000/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - Thread-6 by.epam.thirdtask.entity.impl.PassengerCar was loaded on the river ferry. Square: 5/60 Weight: 9000/12000
2020-10-11 20:11:34.072 [Thread-7 River ferry is full and move to the unloadingain] INFO  by.epam.thirdtask.entity.RiverFerry - Thread-7 River ferry is full and move to the unloading
2020-10-11 20:11:54.072 [Thread-7 River ferry returns from unloading and starts to load carsain] INFO  by.epam.thirdtask.entity.RiverFerry - Thread-7 River ferry returns from unloading and starts to load cars
2020-10-11 20:11:54.072 [Thread-7 by.epam.thirdtask.entity.impl.FreightCar was loaded on the river ferry. Square: 2/60 Weight: 3400/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - Thread-7 by.epam.thirdtask.entity.impl.FreightCar was loaded on the river ferry. Square: 2/60 Weight: 3400/12000
2020-10-11 20:11:54.072 [Thread-8 by.epam.thirdtask.entity.impl.PassengerCar was loaded on the river ferry. Square: 5/60 Weight: 9000/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - Thread-8 by.epam.thirdtask.entity.impl.PassengerCar was loaded on the river ferry. Square: 5/60 Weight: 9000/12000
2020-10-11 20:11:54.073 [Thread-9 River ferry is full and move to the unloadingain] INFO  by.epam.thirdtask.entity.RiverFerry - Thread-9 River ferry is full and move to the unloading
2020-10-11 20:12:14.074 [Thread-9 River ferry returns from unloading and starts to load carsain] INFO  by.epam.thirdtask.entity.RiverFerry - Thread-9 River ferry returns from unloading and starts to load cars
2020-10-11 20:12:14.074 [Thread-9 by.epam.thirdtask.entity.impl.FreightCar was loaded on the river ferry. Square: 2/60 Weight: 3400/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - Thread-9 by.epam.thirdtask.entity.impl.FreightCar was loaded on the river ferry. Square: 2/60 Weight: 3400/12000
2020-10-11 20:12:14.074 [Thread-10 by.epam.thirdtask.entity.impl.PassengerCar was loaded on the river ferry. Square: 5/60 Weight: 9000/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - Thread-10 by.epam.thirdtask.entity.impl.PassengerCar was loaded on the river ferry. Square: 5/60 Weight: 9000/12000
2020-10-11 20:12:14.075 [Thread-11 River ferry is full and move to the unloadingain] INFO  by.epam.thirdtask.entity.RiverFerry - Thread-11 River ferry is full and move to the unloading
2020-10-11 20:12:27.227 [RUNNABLE by.epam.thirdtask.entity.impl.FreightCar was loaded on the river ferry. Square: 2/60 Weight: 3400/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE by.epam.thirdtask.entity.impl.FreightCar was loaded on the river ferry. Square: 2/60 Weight: 3400/12000
2020-10-11 20:12:27.230 [RUNNABLE by.epam.thirdtask.entity.impl.PassengerCar was loaded on the river ferry. Square: 5/60 Weight: 9000/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE by.epam.thirdtask.entity.impl.PassengerCar was loaded on the river ferry. Square: 5/60 Weight: 9000/12000
2020-10-11 20:12:27.231 [Thread-2 River ferry is full and move to the unloadingain] INFO  by.epam.thirdtask.entity.RiverFerry - Thread-2 River ferry is full and move to the unloading
2020-10-11 20:12:47.232 [Thread-2 River ferry returns from unloading and starts to load carsain] INFO  by.epam.thirdtask.entity.RiverFerry - Thread-2 River ferry returns from unloading and starts to load cars
2020-10-11 20:12:47.232 [RUNNABLE by.epam.thirdtask.entity.impl.PassengerCar was loaded on the river ferry. Square: 3/60 Weight: 5600/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE by.epam.thirdtask.entity.impl.PassengerCar was loaded on the river ferry. Square: 3/60 Weight: 5600/12000
2020-10-11 20:12:47.232 [RUNNABLE by.epam.thirdtask.entity.impl.FreightCar was loaded on the river ferry. Square: 5/60 Weight: 9000/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE by.epam.thirdtask.entity.impl.FreightCar was loaded on the river ferry. Square: 5/60 Weight: 9000/12000
2020-10-11 20:12:47.233 [Thread-5 River ferry is full and move to the unloadingain] INFO  by.epam.thirdtask.entity.RiverFerry - Thread-5 River ferry is full and move to the unloading
2020-10-11 20:13:00.584 [RUNNABLE by.epam.thirdtask.entity.impl.PassengerCar was loaded on the river ferry. Square: 3/60 Weight: 5600/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE by.epam.thirdtask.entity.impl.PassengerCar was loaded on the river ferry. Square: 3/60 Weight: 5600/12000
2020-10-11 20:13:00.588 [RUNNABLE by.epam.thirdtask.entity.impl.FreightCar was loaded on the river ferry. Square: 5/60 Weight: 9000/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE by.epam.thirdtask.entity.impl.FreightCar was loaded on the river ferry. Square: 5/60 Weight: 9000/12000
2020-10-11 20:13:00.588 [RUNNABLE River ferry is full and move to the unloadingain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE River ferry is full and move to the unloading
2020-10-11 20:13:20.590 [RUNNABLE River ferry returns from unloading and starts to load carsain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE River ferry returns from unloading and starts to load cars
2020-10-11 20:13:20.590 [RUNNABLE by.epam.thirdtask.entity.impl.PassengerCar was loaded on the river ferry. Square: 3/60 Weight: 5600/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE by.epam.thirdtask.entity.impl.PassengerCar was loaded on the river ferry. Square: 3/60 Weight: 5600/12000
2020-10-11 20:13:20.591 [RUNNABLE by.epam.thirdtask.entity.impl.FreightCar was loaded on the river ferry. Square: 5/60 Weight: 9000/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE by.epam.thirdtask.entity.impl.FreightCar was loaded on the river ferry. Square: 5/60 Weight: 9000/12000
2020-10-11 20:13:20.591 [RUNNABLE River ferry is full and move to the unloadingain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE River ferry is full and move to the unloading
2020-10-11 20:13:40.593 [RUNNABLE River ferry returns from unloading and starts to load carsain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE River ferry returns from unloading and starts to load cars
2020-10-11 20:13:40.593 [RUNNABLE by.epam.thirdtask.entity.impl.FreightCar was loaded on the river ferry. Square: 2/60 Weight: 3400/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE by.epam.thirdtask.entity.impl.FreightCar was loaded on the river ferry. Square: 2/60 Weight: 3400/12000
2020-10-11 20:13:40.593 [RUNNABLE by.epam.thirdtask.entity.impl.PassengerCar was loaded on the river ferry. Square: 5/60 Weight: 9000/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE by.epam.thirdtask.entity.impl.PassengerCar was loaded on the river ferry. Square: 5/60 Weight: 9000/12000
2020-10-11 20:13:40.594 [RUNNABLE River ferry is full and move to the unloadingain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE River ferry is full and move to the unloading
2020-10-11 20:14:00.596 [RUNNABLE River ferry returns from unloading and starts to load carsain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE River ferry returns from unloading and starts to load cars
2020-10-11 20:14:00.597 [RUNNABLE by.epam.thirdtask.entity.impl.FreightCar was loaded on the river ferry. Square: 2/60 Weight: 3400/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE by.epam.thirdtask.entity.impl.FreightCar was loaded on the river ferry. Square: 2/60 Weight: 3400/12000
2020-10-11 20:14:00.598 [RUNNABLE by.epam.thirdtask.entity.impl.PassengerCar was loaded on the river ferry. Square: 5/60 Weight: 9000/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE by.epam.thirdtask.entity.impl.PassengerCar was loaded on the river ferry. Square: 5/60 Weight: 9000/12000
2020-10-11 20:14:00.599 [RUNNABLE River ferry is full and move to the unloadingain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE River ferry is full and move to the unloading
2020-10-11 20:14:20.601 [RUNNABLE River ferry returns from unloading and starts to load carsain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE River ferry returns from unloading and starts to load cars
2020-10-11 20:14:20.602 [RUNNABLE by.epam.thirdtask.entity.impl.FreightCar was loaded on the river ferry. Square: 2/60 Weight: 3400/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE by.epam.thirdtask.entity.impl.FreightCar was loaded on the river ferry. Square: 2/60 Weight: 3400/12000
2020-10-11 20:14:20.603 [RUNNABLE by.epam.thirdtask.entity.impl.PassengerCar was loaded on the river ferry. Square: 5/60 Weight: 9000/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE by.epam.thirdtask.entity.impl.PassengerCar was loaded on the river ferry. Square: 5/60 Weight: 9000/12000
2020-10-11 20:14:20.604 [RUNNABLE River ferry is full and move to the unloadingain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE River ferry is full and move to the unloading
2020-10-11 20:14:40.607 [RUNNABLE River ferry returns from unloading and starts to load carsain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE River ferry returns from unloading and starts to load cars
2020-10-11 20:14:40.608 [RUNNABLE by.epam.thirdtask.entity.impl.FreightCar was loaded on the river ferry. Square: 2/60 Weight: 3400/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE by.epam.thirdtask.entity.impl.FreightCar was loaded on the river ferry. Square: 2/60 Weight: 3400/12000
2020-10-11 20:14:40.609 [RUNNABLE by.epam.thirdtask.entity.impl.PassengerCar was loaded on the river ferry. Square: 5/60 Weight: 9000/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE by.epam.thirdtask.entity.impl.PassengerCar was loaded on the river ferry. Square: 5/60 Weight: 9000/12000
2020-10-11 20:14:40.610 [RUNNABLE River ferry is full and move to the unloadingain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE River ferry is full and move to the unloading
2020-10-11 20:15:00.613 [RUNNABLE River ferry returns from unloading and starts to load carsain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE River ferry returns from unloading and starts to load cars
2020-10-11 20:15:00.613 [RUNNABLE by.epam.thirdtask.entity.impl.FreightCar was loaded on the river ferry. Square: 2/60 Weight: 3400/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE by.epam.thirdtask.entity.impl.FreightCar was loaded on the river ferry. Square: 2/60 Weight: 3400/12000
2020-10-11 20:15:00.613 [RUNNABLE by.epam.thirdtask.entity.impl.PassengerCar was loaded on the river ferry. Square: 5/60 Weight: 9000/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE by.epam.thirdtask.entity.impl.PassengerCar was loaded on the river ferry. Square: 5/60 Weight: 9000/12000
2020-10-11 20:15:00.613 [RUNNABLE River ferry is full and move to the unloadingain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE River ferry is full and move to the unloading
2020-10-11 20:15:20.614 [RUNNABLE River ferry returns from unloading and starts to load carsain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE River ferry returns from unloading and starts to load cars
2020-10-11 20:15:20.614 [RUNNABLE by.epam.thirdtask.entity.impl.FreightCar was loaded on the river ferry. Square: 2/60 Weight: 3400/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE by.epam.thirdtask.entity.impl.FreightCar was loaded on the river ferry. Square: 2/60 Weight: 3400/12000
2020-10-11 20:15:20.615 [RUNNABLE by.epam.thirdtask.entity.impl.PassengerCar was loaded on the river ferry. Square: 5/60 Weight: 9000/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE by.epam.thirdtask.entity.impl.PassengerCar was loaded on the river ferry. Square: 5/60 Weight: 9000/12000
2020-10-11 20:15:20.615 [RUNNABLE River ferry is full and move to the unloadingain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE River ferry is full and move to the unloading
2020-10-11 20:15:23.923 [RUNNABLEain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE
2020-10-11 20:15:23.922 [RUNNABLEain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE
2020-10-11 20:15:23.923 [RUNNABLEain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE
2020-10-11 20:15:23.923 [RUNNABLEain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE
2020-10-11 20:15:23.923 [RUNNABLEain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE
2020-10-11 20:15:23.923 [RUNNABLEain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE
2020-10-11 20:15:23.923 [RUNNABLEain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE
2020-10-11 20:15:23.922 [RUNNABLEain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE
2020-10-11 20:15:23.923 [RUNNABLEain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE
2020-10-11 20:15:23.922 [RUNNABLEain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE
2020-10-11 20:15:23.923 [RUNNABLEain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE
2020-10-11 20:15:23.924 [RUNNABLEain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE
2020-10-11 20:15:23.922 [RUNNABLEain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE
2020-10-11 20:15:23.923 [RUNNABLEain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE
2020-10-11 20:15:23.923 [RUNNABLEain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE
2020-10-11 20:15:23.923 [RUNNABLEain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE
2020-10-11 20:15:23.923 [RUNNABLEain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE
2020-10-11 20:15:23.931 [RUNNABLEain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE
2020-10-11 20:15:23.923 [RUNNABLEain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE
2020-10-11 20:15:23.931 [RUNNABLE by.epam.thirdtask.entity.impl.PassengerCar was loaded on the river ferry. Square: 3/60 Weight: 5600/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE by.epam.thirdtask.entity.impl.PassengerCar was loaded on the river ferry. Square: 3/60 Weight: 5600/12000
2020-10-11 20:15:23.923 [RUNNABLEain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE
2020-10-11 20:15:23.930 [RUNNABLEain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE
2020-10-11 20:15:23.932 [RUNNABLE by.epam.thirdtask.entity.impl.PassengerCar was loaded on the river ferry. Square: 6/60 Weight: 11200/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE by.epam.thirdtask.entity.impl.PassengerCar was loaded on the river ferry. Square: 6/60 Weight: 11200/12000
2020-10-11 20:15:23.932 [RUNNABLEain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE
2020-10-11 20:15:23.932 [RUNNABLEain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE
2020-10-11 20:15:23.932 [RUNNABLEain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE
2020-10-11 20:15:23.924 [RUNNABLEain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE
2020-10-11 20:15:23.932 [RUNNABLEain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE
2020-10-11 20:15:23.922 [RUNNABLEain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE
2020-10-11 20:15:23.932 [RUNNABLE River ferry is full and move to the unloadingain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE River ferry is full and move to the unloading
2020-10-11 20:15:23.932 [RUNNABLEain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE
2020-10-11 20:15:23.925 [RUNNABLEain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE
2020-10-11 20:15:23.922 [RUNNABLEain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE
2020-10-11 20:15:23.932 [RUNNABLEain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE
2020-10-11 20:15:23.933 [RUNNABLEain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE
2020-10-11 20:15:23.933 [RUNNABLEain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE
2020-10-11 20:15:23.933 [RUNNABLEain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE
2020-10-11 20:15:23.934 [RUNNABLEain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE
2020-10-11 20:15:23.934 [RUNNABLEain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE
2020-10-11 20:15:23.934 [RUNNABLEain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE
2020-10-11 20:15:23.935 [RUNNABLEain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE
2020-10-11 20:15:23.935 [RUNNABLEain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE
2020-10-11 20:15:23.935 [RUNNABLEain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE
2020-10-11 20:15:23.936 [RUNNABLEain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE
2020-10-11 20:15:23.936 [RUNNABLEain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE
2020-10-11 20:15:43.933 [RUNNABLE River ferry returns from unloading and starts to load carsain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE River ferry returns from unloading and starts to load cars
2020-10-11 20:15:43.933 [RUNNABLEain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE
2020-10-11 20:15:43.933 [RUNNABLE by.epam.thirdtask.entity.impl.PassengerCar was loaded on the river ferry. Square: 3/60 Weight: 5600/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE by.epam.thirdtask.entity.impl.PassengerCar was loaded on the river ferry. Square: 3/60 Weight: 5600/12000
2020-10-11 20:15:43.933 [RUNNABLEain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE
2020-10-11 20:15:43.934 [RUNNABLEain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE
2020-10-11 20:15:43.934 [RUNNABLE by.epam.thirdtask.entity.impl.PassengerCar was loaded on the river ferry. Square: 6/60 Weight: 11200/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE by.epam.thirdtask.entity.impl.PassengerCar was loaded on the river ferry. Square: 6/60 Weight: 11200/12000
2020-10-11 20:15:43.934 [RUNNABLEain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE
2020-10-11 20:15:43.934 [RUNNABLE River ferry is full and move to the unloadingain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE River ferry is full and move to the unloading
2020-10-11 20:16:03.935 [RUNNABLE River ferry returns from unloading and starts to load carsain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE River ferry returns from unloading and starts to load cars
2020-10-11 20:16:03.936 [RUNNABLEain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE
2020-10-11 20:16:03.936 [RUNNABLE by.epam.thirdtask.entity.impl.FreightCar was loaded on the river ferry. Square: 2/60 Weight: 3400/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE by.epam.thirdtask.entity.impl.FreightCar was loaded on the river ferry. Square: 2/60 Weight: 3400/12000
2020-10-11 20:16:03.937 [RUNNABLEain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE
2020-10-11 20:16:03.937 [RUNNABLEain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE
2020-10-11 20:16:03.938 [RUNNABLE by.epam.thirdtask.entity.impl.PassengerCar was loaded on the river ferry. Square: 5/60 Weight: 9000/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE by.epam.thirdtask.entity.impl.PassengerCar was loaded on the river ferry. Square: 5/60 Weight: 9000/12000
2020-10-11 20:16:03.938 [RUNNABLEain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE
2020-10-11 20:16:03.938 [RUNNABLE River ferry is full and move to the unloadingain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE River ferry is full and move to the unloading
2020-10-11 20:16:21.516 [RUNNABLE by.epam.thirdtask.entity.impl.FreightCar was loaded on the river ferry. Square: 2/60 Weight: 3400/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE by.epam.thirdtask.entity.impl.FreightCar was loaded on the river ferry. Square: 2/60 Weight: 3400/12000
2020-10-11 20:16:21.519 [RUNNABLE by.epam.thirdtask.entity.impl.FreightCar was loaded on the river ferry. Square: 4/60 Weight: 6800/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE by.epam.thirdtask.entity.impl.FreightCar was loaded on the river ferry. Square: 4/60 Weight: 6800/12000
2020-10-11 20:16:21.520 [RUNNABLE River ferry is full and move to the unloadingain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE River ferry is full and move to the unloading
2020-10-11 20:16:41.522 [RUNNABLE River ferry returns from unloading and starts to load carsain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE River ferry returns from unloading and starts to load cars
2020-10-11 20:16:41.522 [RUNNABLE by.epam.thirdtask.entity.impl.PassengerCar was loaded on the river ferry. Square: 3/60 Weight: 5600/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE by.epam.thirdtask.entity.impl.PassengerCar was loaded on the river ferry. Square: 3/60 Weight: 5600/12000
2020-10-11 20:16:41.522 [RUNNABLE by.epam.thirdtask.entity.impl.PassengerCar was loaded on the river ferry. Square: 6/60 Weight: 11200/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE by.epam.thirdtask.entity.impl.PassengerCar was loaded on the river ferry. Square: 6/60 Weight: 11200/12000
2020-10-11 20:16:41.523 [RUNNABLE River ferry is full and move to the unloadingain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE River ferry is full and move to the unloading
2020-10-11 20:17:01.524 [RUNNABLE River ferry returns from unloading and starts to load carsain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE River ferry returns from unloading and starts to load cars
2020-10-11 20:17:01.525 [RUNNABLE by.epam.thirdtask.entity.impl.FreightCar was loaded on the river ferry. Square: 2/60 Weight: 3400/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE by.epam.thirdtask.entity.impl.FreightCar was loaded on the river ferry. Square: 2/60 Weight: 3400/12000
2020-10-11 20:17:01.526 [RUNNABLE by.epam.thirdtask.entity.impl.PassengerCar was loaded on the river ferry. Square: 5/60 Weight: 9000/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE by.epam.thirdtask.entity.impl.PassengerCar was loaded on the river ferry. Square: 5/60 Weight: 9000/12000
2020-10-11 20:17:01.527 [RUNNABLE River ferry is full and move to the unloadingain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE River ferry is full and move to the unloading
2020-10-11 20:17:05.149 [RUNNABLE by.epam.thirdtask.entity.impl.FreightCar was loaded on the river ferry. Square: 2/60 Weight: 3400/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE by.epam.thirdtask.entity.impl.FreightCar was loaded on the river ferry. Square: 2/60 Weight: 3400/12000
2020-10-11 20:17:05.152 [RUNNABLE by.epam.thirdtask.entity.impl.PassengerCar was loaded on the river ferry. Square: 5/60 Weight: 9000/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - RUNNABLE by.epam.thirdtask.entity.impl.PassengerCar was loaded on the river ferry. Square: 5/60 Weight: 9000/12000
2020-10-11 20:17:05.153 [River ferry is full and move to the unloadingain] INFO  by.epam.thirdtask.entity.RiverFerry - River ferry is full and move to the unloading
